"main", "110", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"main", "111", "ReadersWriters.java:152", "Field Write", "context=Writer:1, d=Database:1"
"main", "112", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"main", "113", "ReadersWriters.java:153", "Field Write", "context=Writer:1, x=1"
"main", "114", "ReadersWriters.java:154", "Line Step", "file=ReadersWriters.java, line=154"
"main", "115", "ReadersWriters.java:154", "Method Exit", "returner=Writer:1#Writer:1, value=<void>"
"main", "116", "ReadersWriters.java:16", "Method Returned", ""
"main", "117", "ReadersWriters.java:16", "Line Step", "file=ReadersWriters.java, line=16"
"main", "118", "ReadersWriters.java:16", "Variable Write", "context=ReadersWriters#main:1, w1=Writer:1"
"main", "119", "ReadersWriters.java:17", "Line Step", "file=ReadersWriters.java, line=17"
"main", "120", "ReadersWriters.java:17", "New Object", "object=Writer:2"
"main", "121", "ReadersWriters.java:17", "Method Call", "caller=ReadersWriters#main:1, target=Writer:2#Writer:2"
"main", "122", "ReadersWriters.java:151", "Method Entered", ""
"main", "123", "ReadersWriters.java:151", "Variable Write", "context=Writer:2#Writer:2, d=Database:1"
"main", "124", "ReadersWriters.java:151", "Variable Write", "context=Writer:2#Writer:2, x=10"
"main", "125", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"main", "126", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"main", "127", "ReadersWriters.java:152", "Field Write", "context=Writer:2, d=Database:1"
"main", "128", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"main", "129", "ReadersWriters.java:153", "Field Write", "context=Writer:2, x=10"
"main", "130", "ReadersWriters.java:154", "Line Step", "file=ReadersWriters.java, line=154"
"main", "131", "ReadersWriters.java:154", "Method Exit", "returner=Writer:2#Writer:2, value=<void>"
"main", "132", "ReadersWriters.java:17", "Method Returned", ""
"main", "133", "ReadersWriters.java:17", "Line Step", "file=ReadersWriters.java, line=17"
"main", "134", "ReadersWriters.java:17", "Variable Write", "context=ReadersWriters#main:1, w2=Writer:2"
"main", "135", "ReadersWriters.java:18", "Line Step", "file=ReadersWriters.java, line=18"
"main", "136", "ReadersWriters.java:18", "New Object", "object=Writer:3"
"main", "137", "ReadersWriters.java:18", "Method Call", "caller=ReadersWriters#main:1, target=Writer:3#Writer:3"
"main", "138", "ReadersWriters.java:151", "Method Entered", ""
"main", "139", "ReadersWriters.java:151", "Variable Write", "context=Writer:3#Writer:3, d=Database:1"
"main", "140", "ReadersWriters.java:151", "Variable Write", "context=Writer:3#Writer:3, x=100"
"main", "141", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"main", "142", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"main", "143", "ReadersWriters.java:152", "Field Write", "context=Writer:3, d=Database:1"
"main", "144", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"main", "145", "ReadersWriters.java:153", "Field Write", "context=Writer:3, x=100"
"main", "146", "ReadersWriters.java:154", "Line Step", "file=ReadersWriters.java, line=154"
"main", "147", "ReadersWriters.java:154", "Method Exit", "returner=Writer:3#Writer:3, value=<void>"
"main", "148", "ReadersWriters.java:18", "Method Returned", ""
"main", "149", "ReadersWriters.java:18", "Line Step", "file=ReadersWriters.java, line=18"
"main", "150", "ReadersWriters.java:18", "Variable Write", "context=ReadersWriters#main:1, w3=Writer:3"
"main", "151", "ReadersWriters.java:19", "Line Step", "file=ReadersWriters.java, line=19"
"main", "152", "ReadersWriters.java:19", "New Object", "object=Writer:4"
"main", "153", "ReadersWriters.java:19", "Method Call", "caller=ReadersWriters#main:1, target=Writer:4#Writer:4"
"main", "154", "ReadersWriters.java:151", "Method Entered", ""
"main", "155", "ReadersWriters.java:151", "Variable Write", "context=Writer:4#Writer:4, d=Database:1"
"main", "156", "ReadersWriters.java:151", "Variable Write", "context=Writer:4#Writer:4, x=1000"
"main", "157", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"main", "158", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"main", "159", "ReadersWriters.java:152", "Field Write", "context=Writer:4, d=Database:1"
"main", "160", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"main", "161", "ReadersWriters.java:153", "Field Write", "context=Writer:4, x=1000"
"main", "162", "ReadersWriters.java:154", "Line Step", "file=ReadersWriters.java, line=154"
"main", "163", "ReadersWriters.java:154", "Method Exit", "returner=Writer:4#Writer:4, value=<void>"
"main", "164", "ReadersWriters.java:19", "Method Returned", ""
"main", "165", "ReadersWriters.java:19", "Line Step", "file=ReadersWriters.java, line=19"
"main", "166", "ReadersWriters.java:19", "Variable Write", "context=ReadersWriters#main:1, w4=Writer:4"
"main", "167", "ReadersWriters.java:20", "Line Step", "file=ReadersWriters.java, line=20"
"main", "168", "ReadersWriters.java:20", "New Object", "object=Writer:5"
"main", "169", "ReadersWriters.java:20", "Method Call", "caller=ReadersWriters#main:1, target=Writer:5#Writer:5"
"main", "170", "ReadersWriters.java:151", "Method Entered", ""
"main", "171", "ReadersWriters.java:151", "Variable Write", "context=Writer:5#Writer:5, d=Database:1"
"main", "172", "ReadersWriters.java:151", "Variable Write", "context=Writer:5#Writer:5, x=10000"
"main", "173", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"main", "174", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"main", "175", "ReadersWriters.java:152", "Field Write", "context=Writer:5, d=Database:1"
"main", "176", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"main", "177", "ReadersWriters.java:153", "Field Write", "context=Writer:5, x=10000"
"main", "178", "ReadersWriters.java:154", "Line Step", "file=ReadersWriters.java, line=154"
"main", "179", "ReadersWriters.java:154", "Method Exit", "returner=Writer:5#Writer:5, value=<void>"
"main", "180", "ReadersWriters.java:20", "Method Returned", ""
"main", "181", "ReadersWriters.java:20", "Line Step", "file=ReadersWriters.java, line=20"
"main", "182", "ReadersWriters.java:20", "Variable Write", "context=ReadersWriters#main:1, w5=Writer:5"
"main", "183", "ReadersWriters.java:22", "Line Step", "file=ReadersWriters.java, line=22"
"main", "184", "ReadersWriters.java:23", "Line Step", "file=ReadersWriters.java, line=23"
"Thread-5", "185", "SYSTEM", "Thread Start", "Thread-5 (38)"
"Thread-5", "186", "ReadersWriters.java:157", "Method Call", "caller=SYSTEM, target=Writer:1#run:1"
"Thread-5", "187", "ReadersWriters.java:156", "Method Entered", ""
"main", "188", "ReadersWriters.java:24", "Line Step", "file=ReadersWriters.java, line=24"
"Thread-6", "189", "SYSTEM", "Thread Start", "Thread-6 (39)"
"Thread-6", "190", "ReadersWriters.java:157", "Method Call", "caller=SYSTEM, target=Writer:2#run:2"
"Thread-6", "191", "ReadersWriters.java:156", "Method Entered", ""
"Thread-5", "192", "ReadersWriters.java:156", "Variable Write", "context=Writer:1#run:1, i=0"
"Thread-5", "193", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"main", "194", "ReadersWriters.java:25", "Line Step", "file=ReadersWriters.java, line=25"
"Thread-0", "195", "SYSTEM", "Thread Start", "Thread-0 (31)"
"Thread-0", "196", "ReadersWriters.java:138", "Method Call", "caller=SYSTEM, target=Reader:1#run:1"
"Thread-0", "197", "ReadersWriters.java:136", "Method Entered", ""
"Thread-6", "198", "ReadersWriters.java:156", "Variable Write", "context=Writer:2#run:2, i=0"
"Thread-6", "199", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-5", "200", "ReadersWriters.java:158", "Field Read", "context=Writer:1, d"
"main", "201", "ReadersWriters.java:26", "Line Step", "file=ReadersWriters.java, line=26"
"Thread-1", "202", "SYSTEM", "Thread Start", "Thread-1 (32)"
"Thread-1", "203", "ReadersWriters.java:138", "Method Call", "caller=SYSTEM, target=Reader:2#run:2"
"Thread-1", "204", "ReadersWriters.java:136", "Method Entered", ""
"Thread-0", "205", "ReadersWriters.java:136", "Variable Write", "context=Reader:1#run:1, i=0"
"Thread-0", "206", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-6", "207", "ReadersWriters.java:158", "Field Read", "context=Writer:2, d"
"Thread-5", "208", "ReadersWriters.java:158", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:1"
"Thread-5", "209", "ReadersWriters.java:84", "Method Entered", ""
"Thread-5", "210", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-2", "211", "SYSTEM", "Thread Start", "Thread-2 (33)"
"Thread-2", "212", "ReadersWriters.java:138", "Method Call", "caller=SYSTEM, target=Reader:3#run:3"
"Thread-2", "213", "ReadersWriters.java:136", "Method Entered", ""
"main", "214", "ReadersWriters.java:27", "Line Step", "file=ReadersWriters.java, line=27"
"Thread-1", "215", "ReadersWriters.java:136", "Variable Write", "context=Reader:2#run:2, i=0"
"Thread-1", "216", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-0", "217", "ReadersWriters.java:139", "Field Read", "context=Reader:1, d"
"Thread-6", "218", "ReadersWriters.java:158", "Method Call", "caller=Writer:2#run:2, target=Database:1#request_write:2"
"Thread-6", "219", "ReadersWriters.java:84", "Method Entered", ""
"Thread-6", "220", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-5", "221", "ReadersWriters.java:86", "Field Read", "context=Database:1, s1"
"Thread-2", "222", "ReadersWriters.java:136", "Variable Write", "context=Reader:3#run:3, i=0"
"Thread-2", "223", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"main", "224", "ReadersWriters.java:28", "Line Step", "file=ReadersWriters.java, line=28"
"Thread-3", "225", "SYSTEM", "Thread Start", "Thread-3 (34)"
"Thread-3", "226", "ReadersWriters.java:138", "Method Call", "caller=SYSTEM, target=Reader:4#run:4"
"Thread-3", "227", "ReadersWriters.java:136", "Method Entered", ""
"Thread-1", "228", "ReadersWriters.java:139", "Field Read", "context=Reader:2, d"
"Thread-0", "229", "ReadersWriters.java:139", "Method Call", "caller=Reader:1#run:1, target=Database:1#request_read:1"
"Thread-0", "230", "ReadersWriters.java:47", "Method Entered", ""
"Thread-0", "231", "ReadersWriters.java:49", "Line Step", "file=ReadersWriters.java, line=49"
"Thread-6", "232", "ReadersWriters.java:86", "Field Read", "context=Database:1, s1"
"Thread-5", "233", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-2", "234", "ReadersWriters.java:139", "Field Read", "context=Reader:3, d"
"main", "235", "ReadersWriters.java:29", "Line Step", "file=ReadersWriters.java, line=29"
"Thread-4", "236", "SYSTEM", "Thread Start", "Thread-4 (35)"
"Thread-4", "237", "ReadersWriters.java:138", "Method Call", "caller=SYSTEM, target=Reader:5#run:5"
"Thread-4", "238", "ReadersWriters.java:136", "Method Entered", ""
"Thread-3", "239", "ReadersWriters.java:136", "Variable Write", "context=Reader:4#run:4, i=0"
"Thread-3", "240", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-1", "241", "ReadersWriters.java:139", "Method Call", "caller=Reader:2#run:2, target=Database:1#request_read:2"
"Thread-1", "242", "ReadersWriters.java:47", "Method Entered", ""
"Thread-1", "243", "ReadersWriters.java:49", "Line Step", "file=ReadersWriters.java, line=49"
"Thread-0", "244", "ReadersWriters.java:49", "Field Read", "context=Database:1, s1"
"Thread-5", "245", "ReadersWriters.java:87", "Field Read", "context=Database:1, r"
"Thread-2", "246", "ReadersWriters.java:139", "Method Call", "caller=Reader:3#run:3, target=Database:1#request_read:3"
"Thread-2", "247", "ReadersWriters.java:47", "Method Entered", ""
"Thread-2", "248", "ReadersWriters.java:49", "Line Step", "file=ReadersWriters.java, line=49"
"main", "249", "ReadersWriters.java:30", "Line Step", "file=ReadersWriters.java, line=30"
"Thread-7", "250", "SYSTEM", "Thread Start", "Thread-7 (40)"
"Thread-7", "251", "ReadersWriters.java:157", "Method Call", "caller=SYSTEM, target=Writer:3#run:3"
"Thread-7", "252", "ReadersWriters.java:156", "Method Entered", ""
"Thread-4", "253", "ReadersWriters.java:136", "Variable Write", "context=Reader:5#run:5, i=0"
"Thread-4", "254", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-3", "255", "ReadersWriters.java:139", "Field Read", "context=Reader:4, d"
"Thread-1", "256", "ReadersWriters.java:49", "Field Read", "context=Database:1, s1"
"Thread-5", "257", "ReadersWriters.java:87", "Field Read", "context=Database:1, w"
"Thread-2", "258", "ReadersWriters.java:49", "Field Read", "context=Database:1, s1"
"main", "259", "ReadersWriters.java:31", "Line Step", "file=ReadersWriters.java, line=31"
"Thread-8", "260", "SYSTEM", "Thread Start", "Thread-8 (41)"
"Thread-8", "261", "ReadersWriters.java:157", "Method Call", "caller=SYSTEM, target=Writer:4#run:4"
"Thread-8", "262", "ReadersWriters.java:156", "Method Entered", ""
"Thread-7", "263", "ReadersWriters.java:156", "Variable Write", "context=Writer:3#run:3, i=0"
"Thread-7", "264", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-4", "265", "ReadersWriters.java:139", "Field Read", "context=Reader:5, d"
"Thread-3", "266", "ReadersWriters.java:139", "Method Call", "caller=Reader:4#run:4, target=Database:1#request_read:4"
"Thread-3", "267", "ReadersWriters.java:47", "Method Entered", ""
"Thread-3", "268", "ReadersWriters.java:49", "Line Step", "file=ReadersWriters.java, line=49"
"Thread-5", "269", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"main", "270", "ReadersWriters.java:33", "Line Step", "file=ReadersWriters.java, line=33"
"Thread-9", "271", "SYSTEM", "Thread Start", "Thread-9 (42)"
"Thread-9", "272", "ReadersWriters.java:157", "Method Call", "caller=SYSTEM, target=Writer:5#run:5"
"Thread-9", "273", "ReadersWriters.java:156", "Method Entered", ""
"Thread-8", "274", "ReadersWriters.java:156", "Variable Write", "context=Writer:4#run:4, i=0"
"Thread-8", "275", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-7", "276", "ReadersWriters.java:158", "Field Read", "context=Writer:3, d"
"Thread-4", "277", "ReadersWriters.java:139", "Method Call", "caller=Reader:5#run:5, target=Database:1#request_read:5"
"Thread-4", "278", "ReadersWriters.java:47", "Method Entered", ""
"Thread-4", "279", "ReadersWriters.java:49", "Line Step", "file=ReadersWriters.java, line=49"
"Thread-3", "280", "ReadersWriters.java:49", "Field Read", "context=Database:1, s1"
"Thread-5", "281", "ReadersWriters.java:98", "Field Write", "context=Database:1, w=1"
"main", "282", "ReadersWriters.java:33", "Method Exit", "returner=ReadersWriters#main:1, value=<void>"
"Thread-9", "283", "ReadersWriters.java:156", "Variable Write", "context=Writer:5#run:5, i=0"
"Thread-9", "284", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-8", "285", "ReadersWriters.java:158", "Field Read", "context=Writer:4, d"
"Thread-7", "286", "ReadersWriters.java:158", "Method Call", "caller=Writer:3#run:3, target=Database:1#request_write:3"
"Thread-7", "287", "ReadersWriters.java:84", "Method Entered", ""
"Thread-7", "288", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-4", "289", "ReadersWriters.java:49", "Field Read", "context=Database:1, s1"
"Thread-5", "290", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"main", "291", "ReadersWriters.java:8", "Method Returned", ""
"main", "292", "SYSTEM", "Thread End", ""
"Thread-9", "293", "ReadersWriters.java:158", "Field Read", "context=Writer:5, d"
"Thread-8", "294", "ReadersWriters.java:158", "Method Call", "caller=Writer:4#run:4, target=Database:1#request_write:4"
"Thread-8", "295", "ReadersWriters.java:84", "Method Entered", ""
"Thread-8", "296", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-7", "297", "ReadersWriters.java:86", "Field Read", "context=Database:1, s1"
"Thread-5", "298", "ReadersWriters.java:99", "Field Read", "context=Database:1, s1"
"Thread-9", "299", "ReadersWriters.java:158", "Method Call", "caller=Writer:5#run:5, target=Database:1#request_write:5"
"Thread-9", "300", "ReadersWriters.java:84", "Method Entered", ""
"Thread-9", "301", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "302", "ReadersWriters.java:86", "Field Read", "context=Database:1, s1"
"Thread-5", "303", "ReadersWriters.java:100", "Line Step", "file=ReadersWriters.java, line=100"
"Thread-6", "304", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-9", "305", "ReadersWriters.java:86", "Field Read", "context=Database:1, s1"
"Thread-5", "306", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-6", "307", "ReadersWriters.java:87", "Field Read", "context=Database:1, r"
"Thread-5", "308", "ReadersWriters.java:103", "Method Exit", "returner=Database:1#request_write:1, value=<void>"
"Thread-6", "309", "ReadersWriters.java:87", "Field Read", "context=Database:1, w"
"Thread-5", "310", "ReadersWriters.java:158", "Method Returned", ""
"Thread-5", "311", "ReadersWriters.java:159", "Line Step", "file=ReadersWriters.java, line=159"
"Thread-6", "312", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-5", "313", "ReadersWriters.java:159", "Field Read", "context=Writer:1, d"
"Thread-6", "314", "ReadersWriters.java:89", "Field Read", "context=Database:1, ww"
"Thread-5", "315", "ReadersWriters.java:159", "Field Read", "context=Writer:1, x"
"Thread-6", "316", "ReadersWriters.java:89", "Field Write", "context=Database:1, ww=1"
"Thread-5", "317", "ReadersWriters.java:159", "Method Call", "caller=Writer:1#run:1, target=Database:1#write:1"
"Thread-5", "318", "ReadersWriters.java:124", "Method Entered", ""
"Thread-5", "319", "ReadersWriters.java:124", "Variable Write", "context=Database:1#write:1, x=1"
"Thread-5", "320", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-6", "321", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "322", "ReadersWriters.java:125", "Field Read", "context=Database:1, data"
"Thread-6", "323", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "324", "ReadersWriters.java:125", "Field Write", "context=Database:1, data=1"
"Thread-6", "325", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-0", "326", "ReadersWriters.java:50", "Line Step", "file=ReadersWriters.java, line=50"
"Thread-5", "327", "ReadersWriters.java:126", "Line Step", "file=ReadersWriters.java, line=126"
